sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code
train-044296,train,노년,남성,재정,만성질환 무,불안,혼란스러운,ANXIOUS,풍족하지 않은데 퇴직하고 돈을 안 벌고 집에만 있다 보니 아내가 날 무시하는 것 같아 속상해. 돈을 벌기엔 나이가 많아서 쉽지 않고 자꾸 아내의 눈치를 보며 안절부절못하게 돼. 아내와 데이트도 하고 집안일도 도우면서 대화를 많이 해야겠어.,Pro_10885,Pro_10885_00041,E34,S13_D02
train-045540,train,청년,남성,대인관계,해당없음,불안,당혹스러운,ANXIOUS,나는 구제불능이야. 아무것도 할 줄 아는 게 없고 이런 나를 생각하면 너무 괴로워. 어디에 집중도 잘 못하겠고 정신만 불안해져 가. 이제는 얘기를 누구한테도 털어놓을 수도 없고 답답해.,Pro_03566,Pro_03566_00009,E35,S04_D02
train-030612,train,청소년,남성,학업 및 진로,해당없음,당황,혼란스러운,ANXIOUS,고등학교 진학을 어디로 할지 모르겠어. 후보가 있긴 한데 조사해도 뭐가 더 좋은지 모르겠어.,Pro_00230,Pro_00230_00001,E59,S02_D02
train-005326,train,청년,남성,"진로,취업,직장",해당없음,당황,부끄러운,ANXIOUS,이번에 지원한 곳에서도 합격 통보를 받지 못했어. 나이가 많은데 아직 부모님께 의지하고 있는 게 아닌 것 같아.,Pro_03827,Pro_03827_00019,E56,S06_D02
train-036216,train,청소년,여성,학교폭력/따돌림,해당없음,불안,걱정스러운,ANXIOUS,학교동료들이 나를 왕따 시키는데 학교 나가는게 무척싫고 내일은 또 무슨일이 벌어질지 매일 걱정이야. 연유도 없이 괴롭히는데 나는 아침에 눈떠서 해가 밝아오면 학교 가야 한다는 마음에 걱정부터 돼.,Pro_01888,Pro_01888_00023,E37,S03_D02
train-037756,train,청소년,여성,학교폭력/따돌림,해당없음,당황,당황,ANXIOUS,난 잘못한 게 없는 것 같은데 무엇이 문제일까? 어제까지만 해도 잘만 소통하던 친구들이 갑자기 무시해. 아무래도 친구를 불러다가 제대로 얘기해봐야겠어.,Pro_01901,Pro_01901_00013,E50,S03_D02
train-002672,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,당황,ANXIOUS,뭐가 잘못된 거지? 계산이 이상하게 나오네. 개인연금 조항을 꼼꼼히 읽어보지 않아서일까. 실제로 받을 수 있는 연금 계산을 해봤는데 오만 원 정도 차이나. 관련 기관에 연락해보는 게 좋겠어.,Pro_08741,Pro_08741_00013,E50,S08_D02
train-040902,train,노년,여성,재정,만성질환 무,불안,두려운,ANXIOUS,일을 하려면 몹시 긴장되어 식은땀이 흐르네. 가끔 찾아오는 정신질환 때문에 그래. 돈을 벌어야 생활을 하고 노부모도 부양하는데 이럴땐 아무것도 할 수가 없으니 어찌해야할지 모르겠어.,Pro_12442,Pro_12442_00044,E31,S13_D02
train-029756,train,청소년,여성,가족관계,해당없음,불안,당혹스러운,ANXIOUS,친언니와 싸웠는데 어떻게 화해를 해야 할지 당혹스러운 기분이 들어. 언니에게 먼저 사과를 하려고 해. 부디 내 사과를 받아줬으면 좋겠어.,Pro_01646,Pro_01646_00020,E35,S01_D02
train-031332,train,중년,남성,건강,해당없음,불안,조심스러운,ANXIOUS,지난번 건강검진 결과가 오늘 나온대. 심각하게 나오면 어쩌지 너무 긴장돼.,Pro_07289,Pro_07289_00011,E38,S09_D02
train-030610,train,청소년,남성,학업 및 진로,해당없음,당황,혐오스러운,ANXIOUS,학업이 혐오스러워. 고등학교 공부에 흥미를 잃었어.,Pro_00228,Pro_00228_00032,E57,S02_D02
train-039601,train,노년,여성,재정,만성질환 유,불안,걱정스러운,ANXIOUS,요즘 나 너무 불만스러워. 할머니가 되어서 퇴직했어. 늙으니까 걷기가 정말 어려워서 불만이야.,Pro_12388,Pro_12388_00023,E37,S13_D01
train-048783,train,중년,남성,"재정,은퇴,노후준비",해당없음,당황,당황,ANXIOUS,딸이 우리 집 형편을 생각해 대학에 가지 않고 취업하겠다는 이야기를 듣고 가슴이 아팠어. 다른 집처럼 풍족하지 못해서 저 스스로 알아서 하는 걸 보면 가슴이 아파. 나중에라도 딸이 하고 싶은 공부를 할 수 있게끔 도움을 주고 싶어.,Pro_07181,Pro_07181_00011,E50,S08_D02
train-049411,train,노년,남성,"건강,죽음",만성질환 무,불안,걱정스러운,ANXIOUS,회사에 가고 싶지 않아. 회사에서는 나만 혼자 늙은 사람이라서 너무 외롭고 허탈해서 힘들어. 회사에서는 왜 나만 이런 부서에 배치해준 걸까? 업무를 따라가기 어려워서 너무 불만스러워. 최대한 열심히 공부해서 젊은 직원들과 발을 맞춰야지.,Pro_10648,Pro_10648_00049,E37,S11_D02
train-025245,train,노년,여성,대인관계,만성질환 유,불안,두려운,ANXIOUS,내가 치매래. 나중에 남편까지 잊어버릴까 봐 두려워. 아직은 초기지만 남편까지 기억 못 하게 되면 정말 어떡하지? 남편 사진이 담긴 목걸이를 제작해야겠어.,Pro_11302,Pro_11302_00011,E31,S04_D01
train-026424,train,청년,여성,"연애,결혼,출산",해당없음,불안,당혹스러운,ANXIOUS,병원에서 난임 판정을 받아서 너무 힘들어. 남편도 시어머니께서도 많이 기대하고 계시는데 말씀을 드리기가 어려워서 고민이야. 지금 너무 당혹스러워서 어떻게 해야 할지 모르겠어.,Pro_05246,Pro_05246_00023,E35,S05_D02
train-021675,train,청소년,여성,학업 및 진로,해당없음,불안,걱정스러운,ANXIOUS,내일이 벌써 중간고사야. 너무 걱정돼. 시험을 잘못 보면 어쩌지? 너무 불안해. 실수하지 않도록 노력을 더 해야겠어.,Pro_01768,Pro_01768_00012,E37,S02_D02
train-016541,train,청년,여성,"연애,결혼,출산",해당없음,불안,혼란스러운,ANXIOUS,남자친구가 피임을 하지 않아서 연애 도중 임신을 하게 되었어. 어쩔 수 없이 갑작스레 결혼을 하게 되었는데 너무 당황스러워. 관계를 가질 때 피임을 하라고 매번 말했는데 남자친구는 말을 안 듣더니 기어이 일을 내버렸어. 우선 양가 부모님께 잘 말씀 드릴 생각이야.,Pro_05245,Pro_05245_00010,E34,S05_D02
train-036110,train,청소년,여성,가족관계,해당없음,불안,불안,ANXIOUS,부모님이 다투실때면 큰소리가 나서 굉장히 두려워. 그래서 안싸우실때도 눈치를 보게 돼. 응. 불안해서 엄마 아빠 눈치를 계속 보니까 나도 더 피곤해지는 것 같아. 내일 부모님이랑 얘기 해보려고.,Pro_01641,Pro_01641_00015,E30,S01_D02
train-020753,train,청소년,남성,학교폭력/따돌림,해당없음,불안,조심스러운,ANXIOUS,친구가 괴롭힘을 당하고 있어. 너무 속상해. 괴롭힘을 당해서 울고 있는 친구를 봤어. 마음이 아프더라. 그 친구하고 대화를 나눈 다음에 선생님께 말해봐야겠어.,Pro_00329,Pro_00329_00036,E38,S03_D02
train-044999,train,노년,남성,재정,만성질환 유,불안,걱정스러운,ANXIOUS,공장에서 사고로 팔을 다쳐 더 일을 할 수 없게 되었네! 향후 어떻게 먹고 살아야 할지. 공장에서 다친 건 엄연히 회사 탓인데 나를 더는 고용하지 못하겠다는 게 부당해. 모르겠어. 이 나이와 신체로 다시 취직할 수도 없고 내 노년 생활이 막막하구먼.,Pro_10828,Pro_10828_00003,E37,S13_D01
train-045655,train,청년,여성,대인관계,해당없음,불안,초조한,ANXIOUS,완전 짜증 나. 엄마한테 내 방은 내가 치운다고 몇 번을 말해야 하는지! 나름의 규칙과 질서가 있거든. 근데 엄마 눈엔 다 너저분하고 막사는 거 같은 거지. 주의받기 전에 스스로 먼저 방을 치우도록 노력해야겠어.,Pro_05130,Pro_05130_00040,E39,S04_D02
train-019500,train,청소년,남성,가족관계,해당없음,불안,두려운,ANXIOUS,성적이 안 좋게 나와서 시험지를 숨겨놨는데 아침에 등교 준비하다가 엄마한테 들켰어. 아니 아침엔 바빠서 많이 혼나진 않았는데 이따가 오후에 엄마가 오면 혼날까 봐 걱정이야. 성적이 떨어져서 무서워서 그랬다고 솔직히 말씀 드려야겠지.,Pro_00082,Pro_00082_00023,E31,S01_D02
train-022699,train,중년,남성,"대인관계(부부, 자녀)",해당없음,당황,남의 시선을 의식하는,ANXIOUS,사람들이 자꾸 내 머리만 쳐다보는 것 같아서 속상해. 탈모 때문에 자꾸 사람들 눈치를 보게 되고 자신감이 떨어져서 슬퍼. 아내가 권유한 대로 가발을 쓰고 다녀야겠어.,Pro_07063,Pro_07063_00006,E52,S07_D02
train-008490,train,청년,여성,대인관계,해당없음,불안,스트레스 받는,ANXIOUS,같이 조별 과제 하는 친구가 오늘도 연락이 없어. 연락이 되어야 과제를 할 텐데 왜 연락이 안 되는 거야. 스트레스받아. 이름 빼 버리고 그랬던 것 같아.,Pro_05123,Pro_05123_00006,E32,S04_D02
train-019929,train,청소년,여성,가족관계,해당없음,분노,안달하는,ANXIOUS,동생이 빨리 아이스크림을 사 와야 할 텐데 안 와서 화가 나. 저번처럼 혼자서 다 먹고 천천히 오는 거 같아. 동생한테 전화를 해봐야겠어.,Pro_01627,Pro_01627_00011,E16,S01_D02
train-034840,train,중년,여성,"대인관계(부부, 자녀)",해당없음,불안,불안,ANXIOUS,오늘은 늦으면 진짜 큰일인데 어떻게 하지. 너무 걱정돼. 딸이 오늘 수능을 보는데 시험 장소에 제시간에 도착하지 못할까 봐 불안해. 딸에게 전화해 보고 혹시 못 갔으면 경찰 도움이라도 받으라고 해야겠어.,Pro_08601,Pro_08601_00030,E30,S07_D02
train-008012,train,청소년,여성,학업 및 진로,해당없음,불안,조심스러운,ANXIOUS,저기. 내가 목표로 한 대학이 있는데. 갈 수 있을까? 응. 아무래도 내 성적보다는 상향으로 지원해야 하니까. 그렇지만 후회는 되지 않아. 난 최선을 다해서 준비했어.,Pro_01769,Pro_01769_00028,E38,S02_D02
train-039027,train,노년,여성,재정,만성질환 무,불안,혼란스러운,ANXIOUS,안절부절 못하는 내 마음을 알려나? 돈도 얼마 못 모아서 수중에 가진 것도 없어 불안하거든? 그런데 나이가 들어 어쩔 수 없이 퇴직해야 한다니 몸 둘 바를 모르겠네.,Pro_12445,Pro_12445_00021,E34,S13_D02
train-012197,train,청년,여성,대인관계,해당없음,당황,남의 시선을 의식하는,ANXIOUS,학교에서 혼자 밥을 먹는데 사람들이 날 어떻게 볼지 의식돼서 그게 창피해. 쟨 외로운 애구나 하는 시선을 받을까 봐. 난 괜찮은데. 응. 그래서 그런지 행동이 자연스럽지가 않아.,Pro_05143,Pro_05143_00039,E52,S04_D02
train-046683,train,중년,여성,"재정,은퇴,노후준비",해당없음,당황,혼란스러운,ANXIOUS,일하던 회사 사장님이 폭언을 일삼아서 관두게 됐는데 돈을 벌지 못해서 집안이 힘들어. 남편이 아파서 혼자서 소득을 벌고 있는데 너무 성급했나 봐. 죄책감이 들어. 안타깝지만 서둘러 새 직장을 찾아봐야겠어.,Pro_08750,Pro_08750_00021,E59,S08_D02
train-039321,train,노년,여성,대인관계,만성질환 유,불안,불안,ANXIOUS,허리가 아프고 온몸이 다 쑤시는 것 같아. 어제 이불 빨래를 무리하게 했더니 힘들어. 빨래를 손으로 하니 힘들더라고. 좀 누워있었더니 조금 좋아지긴 했는데 밥을 또 해야되서 일어났어.,Pro_11301,Pro_11301_00037,E30,S04_D01
train-033592,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,친한 친구의 메신저 사진을 보니 결혼하는 것 같던데 아무런 연락이 없더라고. 나만 친하다고 생각했는지 앞으로 난 저 친구를 어떻게 봐야 하는지 고민이 많았어. 그런데 어제 그 친구가 우리 집 앞에 찾아와 생일선물을 주더라고. 어제가 내 생일이었는데 선물이랑 같이 결혼 소식을 전하고 싶었대. 나는 이 친구를 진짜 소중하게 생각하고 있었거든. 이제는 마음이 편해졌어.,Pro_05158,Pro_05158_00045,E67,S04_D02
train-024643,train,노년,남성,대인관계,만성질환 무,기쁨,안도,CALM,지난 달에 아우가 건강검진을 받았다고 해서 걱정했는데 결과를 보니 다행이야. 특별히 이상 있는 곳이 없다고 하면서 술만 조금 줄이라고 했다고 해. 나이가 있으니 건강 문제는 수시로 챙겨야 해. 건강관리를 잘 해야지.,Pro_09838,Pro_09838_00011,E67,S04_D02
train-016275,train,노년,여성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,이번 설날에도 아들과 며느리는 손주들과 같이 병문안을 온다고 하여 기뻐. 설날마다 오는 아들과 며느리 손주들에게 보답을 할까 고민 중이야. 얼른 회복하여 병원에서 퇴원하여 집에서 아들과 며느리 손주들을 반기는 게 가장 좋은 방법인 것 같아.,Pro_11333,Pro_11333_00009,E62,S04_D01
train-032717,train,청년,여성,대인관계,해당없음,기쁨,편안한,CALM,예전 직장에서 알던 언니가 있는데 사람이 참 좋은 사람인 거 같아. 힘든 일이 있을 때 그 언니랑 대화하다 보면 기분이 풀리더라고. 자주 그러면 듣기 싫을 만도 한데 한 번도 싫은 내색 없이 내 얘기를 잘 들어줘.,Pro_05154,Pro_05154_00020,E63,S04_D02
train-028486,train,노년,여성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,내가 살면서 중요하게 생각하는 게 친구가 많아야 한다고 생각이 들어. 우선 믿음이 있어야 나의 얘기도 솔직하게 하며 서로 들어줄 수 있는 사이가 되려면 신뢰가 밑바탕이 되어있어야 한다고 생각이 들어. 학교 친구도 아닌 남편 친구 아내가 내 진정한 친구가 되어 서로 어려울 때 기도해 주는 사이가 되어 지금은 얼마나 든든한 관계가 되었는지 몰라.,Pro_11333,Pro_11333_00003,E62,S04_D01
train-007705,train,중년,여성,건강,해당없음,기쁨,안도,CALM,어제 티브이에 나온 연예인이 엄청 아픈 병에 걸려서 고생한다니 마음이 슬프면서 다행이라 생각했어. 젊고 돈을 많이 버는 연예인도 아주 아프면 방법이 없는 것 같은데 나는 아직 건강하잖아. 그런 거 보면 나는 돈이 없어도 건강해서 다행이라고 생각해.,Pro_08878,Pro_08878_00014,E67,S09_D02
train-005124,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,어머니 항암 치료가 힘들까 봐 걱정했는데 다행히 잘 마무리되어 안도의 마음이 들어. 정말 많이 힘들었어. 나는 엄마에게 해준 게 하나도 없는데. 엄마와 여행을 가고 싶어. 엄마가 여행을 좋아하거든.,Pro_05158,Pro_05158_00023,E67,S04_D02
train-011918,train,청년,남성,"진로,취업,직장",해당없음,기쁨,안도,CALM,이번에 과장으로 승진했어. 고마워. 이번에도 떨어지면 퇴사해야 하나 싶었는데 정말 다행이야. 그렇지. 더 열심히 하려고 해.,Pro_03838,Pro_03838_00014,E67,S06_D02
train-030653,train,청소년,여성,가족관계,해당없음,기쁨,안도,CALM,부모님이 이혼하지 않으신대. 너무 다행이야. 두 분이 싸우 시길래 크게 걱정했는데 이번에 화해하셔서 너무 좋아.,Pro_01678,Pro_01678_00004,E67,S01_D02
train-027704,train,노년,남성,재정,만성질환 유,기쁨,안도,CALM,당뇨병이 심해져서 요즘 건강이 너무 걱정스러워. 응 합병증 때문에 힘들어. 그리고 다음엔 아플 일이 없도록 운동을 시작하려고 해.,Pro_10858,Pro_10858_00004,E67,S13_D01
train-034055,train,청년,남성,대인관계,해당없음,기쁨,신뢰하는,CALM,수지는 성격이 특이하지만 내게 관심 많이 가져줘서 좋아. 수지는 좋은 사람이고 계속 내게 관심 가져줬음 좋겠어. 나도 수지에게 관심을 가지고 대화할 거야.,Pro_03593,Pro_03593_00018,E62,S04_D02
