sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,relabel_reason
train-011238,train,중년,남성,건강,해당없음,기쁨,기쁨,HAPPY,나 구청 배 수영대회에서 메달 땄어! 같이 운동하는 사람들하고 계영에 출전했거든. 난 배영 주자였고. 금메달이야! 평영까지는 이 등이었는데 자유형에서 역전했지 뭐야.,Pro_07311,Pro_07311_00003,E60,S09_D02,
train-051346,train,노년,여성,"건강,죽음",만성질환 무,분노,안달하는,ANXIOUS,남편의 죽음이 아직 믿기지 않고 고독하고 외로워. 이 모든 게 내 잘못인 거 같아. 아직 사실이 아닌 거 같아. 힘들고 외로워. 자책은 그만하고 긍정적인 생각을 해야겠지.,Pro_12187,Pro_12187_00007,E16,S11_D02,
train-016041,train,노년,여성,대인관계,만성질환 무,기쁨,감사하는,HAPPY,박 씨 할머니 덕분에 내가 이 동네에 잘 적응할 수 있었어. 많이 고맙지 아무런 연고도 없는 나에게 이렇게 잘해주니. 고마운 마음을 좀 전해볼 생각이야. 요즘 추운데 뜨개질을 해서 목도리라도 만들어줘야겠어.,Pro_11392,Pro_11392_00005,E61,S04_D02,
train-046000,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,두려운,ANXIOUS,요즘 돈을 써야 할 곳이 많은데 돈을 잘 못 벌어서 너무 힘들어. 그래서 벌이가 괜찮은 곳으로 일자리 면접을 보러 가는데 너무 긴장돼. 어떡하지? 진정할 수 있는 차를 마셔야겠어. 마음의 평안을 줄 수 있도록 말이야.,Pro_08722,Pro_08722_00016,E31,S08_D02,
train-017114,train,노년,남성,대인관계,만성질환 무,분노,짜증내는,ANGRY,아내의 정기 검진을 위해 병원에 가려는데 버스가 너무 안 와서 슬슬 짜증이 나는군. 시간에 맞춰가야 검사를 진행할 수 있는데 삼십 분 넘게 버스가 안 오고 있어. 아무래도 택시를 타는 게 빠르겠어.,Pro_09784,Pro_09784_00026,E13,S04_D02,
train-034628,train,청소년,여성,학업 및 진로,해당없음,당황,부끄러운,ANXIOUS,부모님이 자꾸 주변 사람들에게 나를 자랑하시는데 나는 그게 너무 낯 뜨거워. 부모님은 좋은 뜻으로 자랑을 하는데 나는 좋게 받아들이지 못해서 죄송하기도 해. 나에 대한 자랑이니까 부끄럽다기보다는 더 자신감을 가지고 생각하는 태도를 길러야겠어.,Pro_01787,Pro_01787_00018,E56,S02_D02,
train-013101,train,청년,여성,"연애,결혼,출산",해당없음,분노,노여워하는,ANGRY,남편이 아버지가 남기고 간 거액의 빚이 있다는 사실을 숨겨서 지금 화가 많이 났어. 거액의 빚이 있었으면 결혼 전에 미리 얘기해 줘야하는 거 아닌지 정말 황당하네. 남편에게 왜 미리 얘기 안 해줬냐고 따지고 잠시 시간을 가져야겠어.,Pro_05229,Pro_05229_00027,E18,S05_D02,
train-023534,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,기쁨,HAPPY,주택청약에 꾸준히 모아둔 돈으로 지금보다 더 넓은 집으로 이사 왔어. 아주 뿌듯하고 좋아. 모을 땐 힘들었지만 이사 오니깐 너무 좋아. 이사는 다 했으니 가구배치를 다시 해보려고 해. 텔레비전에서 본 게 있긴 한데 한 번 그대로 따라 해볼까 봐.,Pro_08751,Pro_08751_00018,E60,S08_D02,
train-040513,train,노년,남성,"건강,죽음",만성질환 무,당황,외로운,SAD,요즘 깜박깜박해서 걱정돼. 자주 잊어버려 두려워. 하루하루 나빠지는것 같아.,Pro_10664,Pro_10664_00044,E53,S11_D02,
train-048930,train,중년,남성,"대인관계(부부, 자녀)",해당없음,분노,분노,ANGRY,가족들이 장애가 있는 나를 부양하기 힘들어하는 것 같아. 가족들에게 항상 미안하고 내가 너무 싫고 증오스러워. 가족들에게 도움이 되는 사람이 되고 싶어. 말이라도 조금 더 따뜻하게 대처할 예정이야.,Pro_07021,Pro_07021_00001,E10,S07_D02,
train-033773,train,청소년,남성,학교폭력/따돌림,해당없음,기쁨,신뢰하는,CALM,오늘 내 친구와 속 깊은 얘기를 나눴어. 사실 고민 때문에 요즘 마음고생이 심했거든. 뭐든 걱정거리가 생기면 다 말하라고 항상 내 편이 되어줄 거라고 했어.,Pro_00353,Pro_00353_00006,E62,S03_D02,
train-001693,train,청소년,여성,가족관계,해당없음,불안,불안,ANXIOUS,공부할 때마다 뒤에서 엄마가 지켜보는 것 같아서 불안해. 응. 열심히 하고 있는데도 혼날 것 같은 느낌이야. 엄마한테 가서 날 지켜보지 않겠다는 약속을 받아야겠어.,Pro_01641,Pro_01641_00002,E30,S01_D02,
train-047723,train,청년,여성,대인관계,해당없음,분노,노여워하는,ANGRY,친구가 내 피부병에 대해 나쁘게 말하는 것을 들었어. 내 피부가 안 좋은 게 사실이라서 더 주눅 들고 내가 싫어. 정말 우울하다. 거울을 보며 나 자신을 칭찬해주고 자신감을 되찾아야지.,Pro_05109,Pro_05109_00062,E18,S04_D02,
train-026995,train,노년,남성,"건강,죽음",만성질환 무,기쁨,자신하는,HAPPY,난 폐가 안 좋지만 내 폐를 걱정하지 않아. 내가 담배를 일생에 피운 적이 없거든. 중간에 나쁜 유혹도 있었지만 참았어.,Pro_10680,Pro_10680_00003,E69,S11_D02,
train-050666,train,청소년,남성,학교폭력/따돌림,해당없음,분노,분노,ANGRY,학교에서 왕따 당하는 내가 너무 한심해. 내가 멍청해서 괴롭히는 거라고 하는데 자꾸 들으니까 정말 맞는 말 같아. 정말 나한테 문제가 있는 건지 인터넷 게시판에 물어봐야겠어.,Pro_00301,Pro_00301_00017,E10,S03_D02,
train-011411,train,청년,남성,"연애,결혼,출산",해당없음,상처,배신당한,SAD,여자친구가 알고 보니 과거에 동거한 적이 있었어. 그동안 숨겨왔다는 것에 마음이 아프고 배신당한 기분이야. 속일 의도는 없었다고 하더라. 사실을 말하게 되면 본인한테서 떠나갈까 봐 걱정됐대.,Pro_03693,Pro_03693_00010,E42,S05_D02,
train-019026,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,신뢰하는,CALM,나를 따돌리는 애들이 우리 반에 못 오게 선생님이 막아주시겠대. 마음이 놓여. 선생님께 감사한 마음을 표현하고 싶어. 편지를 써볼래. 내 진심을 전달하고 싶어.,Pro_01913,Pro_01913_00002,E62,S03_D02,
train-004737,train,청년,여성,대인관계,해당없음,당황,혼란스러운,ANXIOUS,어제 친구랑 대화하다가 친구가 갑자기 화를 내고 가버렸어. 아니. 이유도 알 수가 없어서 더 황당해.,Pro_05150,Pro_05150_00042,E59,S04_D02,
train-050718,train,중년,여성,"대인관계(부부, 자녀)",해당없음,슬픔,낙담한,SAD,나도 장애가 있어서 힘든데 자식과 늙으신 부모님 때문에 허리가 휠 것 같아. 경제적으로 풍족하지도 않아서 매번 입고 다니는 옷이 똑같아. 내가 너무 안쓰러워. 모르겠어. 그냥 너무 지치고 힘들 뿐이야.,Pro_08599,Pro_08599_00002,E28,S07_D02,
train-030762,train,노년,여성,"건강,죽음",만성질환 유,상처,괴로워하는,SAD,항상 병을 달고 살아서 너무 힘들어. 그래도 투병에 성공하고 말거야!,Pro_12159,Pro_12159_00007,E48,S11_D01,
train-011915,train,청년,여성,"진로,취업,직장",해당없음,기쁨,만족스러운,HAPPY,나 대기업에 취직했어. 고마워. 초임인데도 연봉이 사천에 가깝더라고. 당연한 거 아니겠어? 이제 내 앞날은 탄탄대로야.,Pro_05395,Pro_05395_00002,E64,S06_D02,
train-015879,train,청소년,남성,가족관계,해당없음,불안,당혹스러운,ANXIOUS,평소에 나한테 못되게 굴던 형이 갑자기 용돈을 챙겨줬어. 매일 나를 괴롭혔던 형인데 갑자기 왜 그러는지 모르겠어. 대화 해볼까 고민 중이야. 형이 무섭기는 하니까 잘 돌려서 부드럽게 물어봐야겠어.,Pro_00086,Pro_00086_00049,E35,S01_D02,
train-003492,train,중년,여성,건강,해당없음,분노,성가신,ANGRY,어휴. 챙겨 먹을 게 많기도 하네! 건강 염려증인지 좋다는 약은 다 챙겨 먹고 있어. 이래도 되나 싶네. 병원에서 처방해 준 것 말고도 비타민까지 먹으니.,Pro_08830,Pro_08830_00010,E19,S09_D02,
train-033135,train,청년,여성,"연애,결혼,출산",해당없음,불안,두려운,ANXIOUS,출산을 앞두고 너무 무서워. 첫 아이라 잘할 수 있을까 걱정이 돼. 요즘 잠도 잘 못 자고 밥도 맛이 없어.,Pro_05242,Pro_05242_00039,E31,S05_D02,
train-032624,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,스트레스 받는,ANXIOUS,월급은 오르지도 않는데 물가가 많이 올라서 생활비가 걱정이 많이 되네. 코로나 때문에 월급 올려달라는 말도 못 하겠고 정말 힘드네. 다음 달부터는 엄마 요양병원비도 내야 하는데. 생활비 중에서 뭘 줄여야 하나 고민 중이야. 아이들 학원비를 줄여야 할지.,Pro_08723,Pro_08723_00018,E32,S08_D02,
train-009999,train,청년,여성,"진로,취업,직장",해당없음,당황,열등감,SAD,나 회사에서 쪼잔하지만 기분이 나쁜 게 있어. 내가 직장 생활을 늦게 시작해서 직장 내에서 나보다 선배인 사람들이 다 나보다 어려. 오히려 내가 너무 뒤처졌나 열등감을 느끼기도 하고.,Pro_05385,Pro_05385_00007,E54,S06_D02,
train-020860,train,청소년,여성,학업 및 진로,해당없음,상처,고립된,SAD,언니가 내 고민을 들어주지 않아 속상해. 언니가 내 진로를 무시하는 것 같아서 기분이 나빠. 어떻게 말하면 언니가 잘 들어줄 수 있을까?,Pro_01774,Pro_01774_00017,E43,S02_D02,
train-008705,train,청년,여성,대인관계,해당없음,분노,악의적인,ANGRY,짜증나. 직장 상사가 나한테만 일을 더 주는 느낌이야. 응. 본인 할 일도 나한테 주고 일부러 그러는 것 같아. 정말 악의적인 거지. 왜 그렇게 사나 몰라.,Pro_05106,Pro_05106_00041,E15,S04_D02,
train-045356,train,중년,여성,"재정,은퇴,노후준비",해당없음,슬픔,환멸을 느끼는,ANGRY,요즘 일자리도 많이 줄어드는데 일급도 줄어서 고민이야. 내가 대학만 나왔어도 안정적으로 월급 받으며 살 텐데. 야간으로 사이버 대학이라도 다녀볼까 생각 중이야.,Pro_08720,Pro_08720_00017,E29,S08_D02,
train-017342,train,중년,남성,"재정,은퇴,노후준비",해당없음,상처,"가난한, 불우한",SAD,가난해서 자식들의 교육비마저 지원해 주지 못해서 너무 미안해. 나는 왜 이렇게 능력이 없고 가난한 걸까 생각하니 너무 우울하고 힘들어. 능력을 쌓아서 더 좋은 직장에 취직하도록 노력해야겠어.,Pro_07176,Pro_07176_00001,E45,S08_D02,
train-037683,train,청소년,남성,가족관계,해당없음,기쁨,신이 난,HAPPY,금번에 우리 가족들끼리 여행을 가기로 했어. 맞아. 엄청 바라는 중이야. 오랜만에 가족들이랑 가는 관광이라서. 맞아. 한 육개월만에 가는 가족 여행이야.,Pro_00119,Pro_00119_00003,E68,S01_D02,
train-009236,train,청년,여성,"진로,취업,직장",해당없음,기쁨,흥분,HAPPY,더 다녀봐야 알겠지만 친절하셔서 좋아. 내일은 오전에 반 차라서 마음이 아주 여유로워. 응 오랜만에 심야 영화 보고 오려고.,Pro_05396,Pro_05396_00014,E65,S06_D02,
train-049003,train,청년,남성,"진로,취업,직장",해당없음,불안,초조한,ANXIOUS,난 뭘 좋아하는지도 모르겠는데 부모님은 자꾸 취직하라고 재촉하셔. 너무 짜증 나. 나도 남들처럼 일찍 취직해서 돈 벌고 싶은데 그게 말처럼 안돼. 좋아하는 걸 찾고 싶어. 자격증을 한번 취득해볼까? 자격증 공부하면서 내가 좋아하는 걸 찾을 수 있을 거야.,Pro_03810,Pro_03810_00011,E39,S06_D02,
train-039173,train,노년,여성,"건강,죽음",만성질환 유,불안,취약한,ANXIOUS,얼마 전 친족의 죽음으로 장례식장에 갔다 왔다. 그러나 어찌하겠나 순리대로 살아야지 마음이 아프지만 참아야지.,Pro_12144,Pro_12144_00023,E33,S11_D01,
train-047094,train,청년,여성,대인관계,해당없음,슬픔,낙담한,SAD,난소가 건강하지 못해서 임신이 힘들 수도 있대. 이런 내가 너무 싫어. 내가 건강해지고 싶지 않아서 그런 게 아니잖아. 이 상황이 너무 안쓰럽고 슬퍼. 규칙적인 수면시간을 갖고 건강한 생활습관을 가지면서 면역력이 좋아지게 해야겠어.,Pro_05119,Pro_05119_00017,E28,S04_D02,
train-001104,train,청년,여성,"진로,취업,직장",해당없음,기쁨,편안한,CALM,팀장님이 출근 첫날 먼저 친근하게 대해주셔서 편했어. 다른 직원분들도 친절한 것 같아서 좋아. 시설도 쾌적해서 더욱 좋은 것 같아.,Pro_05394,Pro_05394_00047,E63,S06_D02,
train-010594,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,내가 활동하는 동호회에서 큰 실수를 했는데 동호회 멤버들이 오히려 나를 위로해 줬어. 응. 이제는 그런 실수는 반복하지 않도록 노력해야겠어.,Pro_05158,Pro_05158_00013,E67,S04_D02,
train-015188,train,노년,남성,재정,만성질환 유,기쁨,신뢰하는,CALM,오늘 친구가 돈을 빌려갔는데 그 친구는 믿을 수 있어서 흔쾌히 빌려줬어. 몸이 안 좋을 때도 꼬박꼬박 돈을 갚았던 친구야. 아주 성실한 친구지. 그 친구가 힘들 때 나를 의지해 주었으면 좋겠어.,Pro_10853,Pro_10853_00010,E62,S13_D01,
train-001018,train,중년,여성,건강,해당없음,불안,두려운,ANXIOUS,요즘 건망증이 심해진 것 같아 불안해. 드라마 주인공 생각 안 나는 건 물론이고 물건을 어디에다 뒀는지 생각이 안 나. 물건을 제자리에 놓거나 메모하는 습관을 들이면 도움이 되려나?,Pro_08842,Pro_08842_00014,E31,S09_D02,
train-008780,train,청년,여성,"진로,취업,직장",해당없음,기쁨,기쁨,HAPPY,드디어 취업했어! 못 할 줄 알았는데 정말 다행이야. 이번 취업 시장이 너무 힘들었는데 취업이 돼서 정말 기뻐. 열심히 일해서 갖고 싶은 걸 살 거야.,Pro_05391,Pro_05391_00018,E60,S06_D02,
train-000802,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,자신하는,HAPPY,아직도 내가 안정적으로 회사에 다닐 수 있는 건 내가 능력이 있기 때문인 것 같아. 그렇지. 내 친구들은 모두 은퇴를 했거나 은퇴를 목전에 두고 있으니까. 지금만 같으면 나는 은퇴할 날이 아직도 한참 남은 것 같아.,Pro_07440,Pro_07440_00007,E69,S10_D02,
train-048012,train,노년,여성,"건강,죽음",만성질환 무,분노,노여워하는,ANGRY,내 남편이 어제 세상을 떠났어. 모든 게 내 탓인 것 같아 허탈하고 외로워. 내가 좀 더 잘했으면 남편이 세상을 떠나지 않았을 수도 있다는 생각이 자꾸 들어. 지금은 당분간 독서를 통해 상처를 치유하도록 해야겠어.,Pro_12189,Pro_12189_00022,E18,S11_D02,
train-023381,train,중년,여성,"대인관계(부부, 자녀)",해당없음,당황,당황,ANXIOUS,남편이 같이 점심 먹자고 직장으로 찾아온 적은 처음이라 당황스러워. 남편이랑 같이 점심을 먹어 좋았지만 왜 왔을까 궁금해. 남편에게 같이 점심을 먹어 좋았다고 말하고 물어봐야겠어.,Pro_08621,Pro_08621_00001,E50,S07_D02,
train-042216,train,노년,남성,대인관계,만성질환 유,분노,방어적인,ANGRY,공장에서 일한 지 벌써 사십 년이 다 돼가는데 고작 무릎질환으로 나를 해고하다니. 허탈해. 너무 배신감이 들어. 내 무릎이 원망스럽고 아직 일하고 있는 친구가 부러워. 기회라고 생각해야지. 좀 쉬기도 하고 가끔 친구 대타로 나가기도 하면서 살아야지.,Pro_09725,Pro_09725_00001,E14,S04_D01,
train-027940,train,청년,여성,대인관계,해당없음,기쁨,느긋,HAPPY,우리 가족은 식사 중에 텔레비전을 보기보다 대화하면서 천천히 음식을 먹는 편이야. 주로 회사 일이나 친구 이야기지 근데 요즘 아빠가 회사에 곤란한 일이 많으신 것 같아. 그냥 지금처럼 같이 식사하고 대화하면서 아버지 이야기 많이 들어드리는 게 좋을까 싶어,Pro_05157,Pro_05157_00027,E66,S04_D02,
