sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,service_label_original,tired_heuristic_applied,tired_heuristic_reason
train-029045,train,청소년,여성,학업 및 진로,해당없음,기쁨,감사하는,HAPPY,최근에 감사하는 일이 생겼어. 부모님께서 내 진로를 응원해 주신대. 응. 사실 부모님께서 내 진로를 응원하실 줄은 몰랐거든.,Pro_01792,Pro_01792_00019,E61,S02_D02,HAPPY,False,missing-fatigue-keyword
train-002688,train,중년,여성,"재정,은퇴,노후준비",해당없음,기쁨,편안한,CALM,이제 경제적으로 여유가 생겨서 가계부 쓸 때 맘이 좀 편해. 그래서 어렸을 때부터 하고 싶었던 피아노를 배워볼까 생각 중인데 나이가 있는데 배울 수 있을까? 취미 생활을 통해 마음의 여유를 찾고 싶어.,Pro_08754,Pro_08754_00023,E63,S08_D02,CALM,False,missing-fatigue-keyword
train-004543,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,염세적인,TIRED,매일 똑같은 일의 반복이라 느껴져. 흥미도 생기지 않고 앞으로 이 회사에서 비전이 있을 거라 생각되지 않아. 몇 년을 하니 정말 피곤해. 쉬고 싶다는 생각도 들고 조금 기분전환을 해보고 싶어. 나 혼자 캠핑을 해보고 싶다고 생각했어.,Pro_08957,Pro_08957_00006,E26,S10_D02,SAD,True,fatigue+physical-context
train-009224,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,안도,CALM,여자친구가 택시 타고 들어갔는데 전화가 없어서 걱정했었어. 알고 보니 배터리가 방전된 거여서 안심했어. 그래도 다행이지 조심히 잘 들어가서.,Pro_03718,Pro_03718_00018,E67,S05_D02,CALM,False,missing-fatigue-keyword
train-023251,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,안도,CALM,업무량이 너무 많았는데 타 부서에서 도움을 주겠다고 해서 다행이야. 신세 지는 거 같아서 너무 미안하기도 했는데 이렇게 끝내주니 너무 고맙지 뭐야. 응! 업무가 끝나면 밥이라도 사야겠어.,Pro_07438,Pro_07438_00008,E67,S10_D02,CALM,False,missing-fatigue-keyword
train-028955,train,청년,남성,대인관계,해당없음,슬픔,눈물이 나는,SAD,내가 정말 좋아하는 친구가 큰 사고를 당했어. 내가 무엇을 해야 할지 모르겠어. 혹시라도 친구가 잘못되는 건 아니겠지? 너무 무서워. 끊임없이 긍정적인 생각을 해야겠어. 부정적인 생각은 나를 우울 속에 가두는 것만 같아.,Pro_03558,Pro_03558_00012,E27,S04_D02,SAD,False,missing-fatigue-keyword
train-034640,train,중년,여성,"대인관계(부부, 자녀)",해당없음,기쁨,신뢰하는,CALM,남편이 이번에 진짜 금연을 하겠다고 해서 한 번 믿어보려 해. 정말 기뻐. 항상 안 지켜졌었는데 이번엔 믿어도 될 것 같아. 그냥 서로를 믿는 것이 사랑에서 가장 중요한 것이라는 생각 덕분이야.,Pro_08633,Pro_08633_00016,E62,S07_D02,CALM,False,missing-fatigue-keyword
train-028407,train,중년,여성,"재정,은퇴,노후준비",해당없음,분노,안달하는,ANXIOUS,조기 은퇴를 신청했는데 허가가 빨리 안 떨어지네. 전원에서 남편 그리고 아이들과 오손도손 살 거야.,Pro_08707,Pro_08707_00015,E16,S08_D02,ANXIOUS,False,missing-fatigue-keyword
train-043693,train,노년,여성,재정,만성질환 무,상처,질투하는,ANGRY,곧 퇴직을 앞두고 있는데 퇴직 후에 우리 가정이 잘 유지될 수 있을지 의심돼. 내가 퇴직을 하면 이제 돈을 버는 사람이 없는데 그럼 우리의 노후는 어떡하지 너무 불안해. 남편이랑 자녀들과 대화를 해봐야겠어.,Pro_12452,Pro_12452_00005,E41,S13_D02,ANGRY,False,missing-fatigue-keyword
train-037647,train,청소년,남성,학업 및 진로,해당없음,기쁨,신뢰하는,CALM,과외 선생님이 아주 잘 지도해줘서 서울권에 갈 것 같아. 선생님 말 듣고 열심히 학업하려고.,Pro_00233,Pro_00233_00004,E62,S02_D02,CALM,False,missing-fatigue-keyword
train-001366,train,중년,여성,"대인관계(부부, 자녀)",해당없음,당황,남의 시선을 의식하는,ANXIOUS,남편과 이혼했다는 사실을 아직 주변 사람들에게 알리지 않았어. 어떻게 말해야 할지 모르겠어. 돈 문제로 싸운 후에 이혼을 결정한 거라서 다른 사람들에게 말하기가 부끄럽고 민망해. 가까운 지인들에게 먼저 말하고 조언을 구해야겠어. 언젠간 알려질 테니까.,Pro_08623,Pro_08623_00002,E52,S07_D02,ANXIOUS,False,missing-fatigue-keyword
train-014757,train,노년,남성,대인관계,만성질환 무,상처,질투하는,ANGRY,나와 친한 친구가 있는데 요즘 다른 사람과 더 친하게 지내서 질투가 나. 질투도 나고 내가 이것밖에 안되나 라는 생각이 들어. 내가 그 친구랑 있는 시간을 더 늘려야 할 것 같아.,Pro_09812,Pro_09812_00005,E41,S04_D02,ANGRY,False,missing-fatigue-keyword
train-007894,train,노년,남성,재정,만성질환 유,분노,악의적인,ANGRY,내가 건강이 나쁜 데다가 아직도 전세를 면치 못하고 있으니 누구도 이해하지 못해. 심장 질환이 있는 것은 다들 알지만 아직 전세살이를 하고 있으니 참 한심한 일이지.,Pro_10806,Pro_10806_00002,E15,S13_D01,ANGRY,False,missing-fatigue-keyword
train-027452,train,청년,여성,대인관계,해당없음,불안,스트레스 받는,ANXIOUS,난 장수하고 싶은데 자식들이 나를 지겨워하는 것 같아. 열심히 키워줬는데 나를 지겨워한다고 생각하면 정말 상처야. 다른 일자리를 찾아볼래.,Pro_05123,Pro_05123_00025,E32,S04_D02,ANXIOUS,False,missing-fatigue-keyword
train-009827,train,중년,여성,건강,해당없음,슬픔,환멸을 느끼는,TIRED,평생 운동 안 해도 괜찮다 생각했는데. 요즘 들어 같은 일을 해도 많이 피곤하고 힘든 게 체력이 부족한 것 같아.,Pro_08840,Pro_08840_00018,E29,S09_D02,ANGRY,True,fatigue+physical-context
train-012616,train,청년,남성,"진로,취업,직장",해당없음,분노,짜증내는,TIRED,나 진짜 일주일 내내 야근해서 너무 피곤해. 야근 때문에 내 시간은 하나도 없고 다 그만두고 싶다. 그래도 내일은 휴무니까 친구들 만나서 맛있는 거 먹고 스트레스 풀래.,Pro_03784,Pro_03784_00002,E13,S06_D02,ANGRY,True,fatigue+physical-context
train-047966,train,중년,남성,건강,해당없음,불안,회의적인,TIRED,나이가 들어 신장에 문제가 생겼대. 쉽게 피곤해지고 뭐든지 하기가 힘들어. 아직 중년인데 벌써 늙었나 싶기도 하고 쓸모없는 사람이 된 것 같아 무기력하군. 의사가 운동을 열심히 하라고 하더군. 몸이 건강해야지 마음도 건강할 수 있다고 말이야.,Pro_07287,Pro_07287_00008,E36,S09_D02,ANXIOUS,True,fatigue+physical-context
train-004573,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,편안한,CALM,나 결혼하기 정말 잘한 것 같아. 행복하고 마음이 편안해. 남편이 퇴근하고 자기도 힘들 텐데 저녁도 준비하고 설거지도 하더라고. 내가 말 안 해도 내 마음을 먼저 알고 행동해주니까 정말 좋아.,Pro_05274,Pro_05274_00012,E63,S05_D02,CALM,False,missing-fatigue-keyword
train-004020,train,중년,남성,건강,해당없음,상처,희생된,TIRED,휴가를 내서 좀 쉬어야겠어. 아들이 학교 때문에 외지로 나가게 되어서 짐을 옮겨주느라 어젯밤에 장시간 운전하고 오늘 일을 하였더니 많이 피곤하네.,Pro_07297,Pro_07297_00017,E46,S09_D02,SAD,True,fatigue+physical-context
train-035086,train,노년,여성,재정,만성질환 무,기쁨,만족스러운,HAPPY,오늘 주변을 보며 나의 처지가 참 다행이라는 생각이 들었어. 친구들은 아직도 일하면서 전전긍긍하면서 사는데 나는 자식 덕택에 별 걱정 없이 사니까 말이야. 이제는 내가 가지지 못한 걸 생각하며 스스로를 불행하다고 여기지는 않을 거야.,Pro_12475,Pro_12475_00016,E64,S13_D02,HAPPY,False,missing-fatigue-keyword
train-017104,train,노년,남성,"건강,죽음",만성질환 유,상처,희생된,SAD,병수발은 차라리 방문간호서비스센터를 이용하라고 딸에게 말했어. 내 병수발을 딸이 하면 너무 힘들 거야. 딸은 계속 자신이 하겠다고 했지만 전문적인 부분에서도 딸보단 센터가 낫다고 하면서 설득해봐야지.,Pro_10597,Pro_10597_00003,E46,S11_D01,SAD,False,missing-fatigue-keyword
train-011203,train,중년,여성,건강,해당없음,기쁨,신뢰하는,CALM,후두신경통 수술한 지 벌써 칠 개월째야. 수술 직후엔 아주 아팠는데 지금은 통증도 줄고 호전되어 가는 것 같아. 어. 교수님 믿고 약도 잘 챙겨 먹고 꾸준히 운동한 덕분이라고 생각해.,Pro_08873,Pro_08873_00017,E62,S09_D02,CALM,False,missing-fatigue-keyword
train-014733,train,청년,남성,대인관계,해당없음,당황,남의 시선을 의식하는,ANXIOUS,친구가 내 회사를 알게 될까 봐 명함을 숨겼어. 그 친구에게 안 좋은 기억이 있어. 오늘도 봐서 기분이 안 좋아. 한번 그 친구와 대화를 해봐야 될 것 같아.,Pro_03583,Pro_03583_00050,E52,S04_D02,ANXIOUS,False,missing-fatigue-keyword
train-049796,train,청년,남성,대인관계,해당없음,불안,당혹스러운,ANXIOUS,내가 꿈꾸던 직업군이 내 기대에 못 미치는 것 같아 혼란스러워. 내가 이 길을 가는지 의심되다 보니 공부에 집중하기 힘들어. 그 직업의 전문가와 만나서 조언을 얻어야겠어.,Pro_03566,Pro_03566_00014,E35,S04_D02,ANXIOUS,False,missing-fatigue-keyword
train-003028,train,중년,여성,"직장, 업무 스트레스",해당없음,분노,짜증내는,ANGRY,요즘 팀장님이 나를 너무 스트레스받게 해. 내 아이디어를 가져가거나 내 대인관계를 망치는 기분이 들어. 다른 사람들 험담을 나한테 많이 하기도 하고 그러면서 남의 시선도 엄청 의식하는데 그것도 옆에서 보기가 힘들어.,Pro_08944,Pro_08944_00023,E13,S10_D02,ANGRY,False,missing-fatigue-keyword
train-016187,train,노년,남성,"건강,죽음",만성질환 무,분노,짜증내는,TIRED,일 때문에 스트레스를 받아서 그런지 많이 자도 계속 피곤해. 스트레스를 받으니까 깊게 잠을 못자는 것 같아서 더 그런 것 같아. 낚시를 좋아하는데. 이번 주 낚시하러 가서 스트레스 좀 풀어야할 것 같아.,Pro_10624,Pro_10624_00032,E13,S11_D02,ANGRY,True,fatigue+physical-context
train-010921,train,청년,여성,대인관계,해당없음,불안,초조한,ANXIOUS,친구랑 연락이 되지 않고 있어. 무슨 일이 있는 건가 싶어 걱정이야. 벌써 이삼일은 된 것 같아. 그래서 내일은 집에 찾아가 볼까 해.,Pro_05130,Pro_05130_00059,E39,S04_D02,ANXIOUS,False,missing-fatigue-keyword
train-020914,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,드디어 부모님의 반대를 꺾고 남자친구와의 결혼을 허락받았어. 이제라도 허락해 주신 부모님께 참 감사해. 응. 절대 실망시켜드리지 않을 거야.,Pro_05271,Pro_05271_00030,E60,S05_D02,HAPPY,False,missing-fatigue-keyword
train-014406,train,청년,남성,대인관계,해당없음,기쁨,편안한,CALM,정말 오랜만에 낮잠을 자서 기분이 좋아. 이따 밤에 제때 잘 수 있을지는 모르겠어. 학교 잔디밭에서 여자친구의 무릎에 기대어 얘기를 나누다가 잠들었어.,Pro_03594,Pro_03594_00019,E63,S04_D02,CALM,False,missing-fatigue-keyword
train-004425,train,청년,남성,"진로,취업,직장",해당없음,상처,"가난한, 불우한",SAD,요즘 취업도 해야 하는데 군대도 가야 해서 너무 걱정이야. 내가 불우한 환경에서 자라서 집이 가난해 당장 돈이 필요한 상황이야.,Pro_03816,Pro_03816_00017,E45,S06_D02,SAD,False,missing-fatigue-keyword
train-036345,train,청소년,여성,학교폭력/따돌림,해당없음,기쁨,신뢰하는,CALM,동무들 사이에서 나 혼자 정말 힘들어는데 오늘 드디어 이 문제를 선생님께 말씀드렸어. 바로 조치가 이뤄지진 않았지만 마음이 한결 편해졌어. 잘 해결될 것 같은 기분이 들어.,Pro_01913,Pro_01913_00015,E62,S03_D02,CALM,False,missing-fatigue-keyword
train-031266,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,오늘 기분 좋은 일이 있었어. 오래 전에 나한테 돈을 빌리고 연락이 끊어졌던 친구에게서 연락이 왔어. 너무 미안했다고. 빌려간 돈도 다 갚겠다고 하더라고.,Pro_09773,Pro_09773_00017,E62,S04_D01,CALM,False,missing-fatigue-keyword
train-010098,train,청년,남성,대인관계,해당없음,기쁨,안도,CALM,오늘 친구가 교통사고가 났어. 뒤에 오던 차가 와서 부딪혔대. 다행히 많이 다치지는 않았대.,Pro_03598,Pro_03598_00015,E67,S04_D02,CALM,False,missing-fatigue-keyword
train-020662,train,청년,여성,"연애,결혼,출산",해당없음,당황,혐오스러운,ANXIOUS,돈 때문에 사랑하지 않는 남자와 결혼을 해야 해. 내 벌이에 비해 씀씀이가 너무 커서 돈이 많은 남자랑 결혼하는게 맞는 것 같아. 좋은 생각인 것 같아. 원치 않는 사람과의 결혼은 오래 못 갈 것 같아.,Pro_05268,Pro_05268_00016,E57,S05_D02,ANXIOUS,False,missing-fatigue-keyword
train-033513,train,중년,여성,건강,해당없음,불안,회의적인,TIRED,나도 이제 내 건강에 자신이 없어. 나름 신경 쓰며 살았는데 몸이 많이 피곤하고 안좋아. 이젠 나이가 있으니 좋아진다는 기대를 못 하겠어. 지금은 노력해봤자 소용 없겠지.,Pro_08847,Pro_08847_00010,E36,S09_D02,ANXIOUS,True,fatigue+physical-context
train-008800,train,청년,여성,대인관계,해당없음,분노,짜증내는,ANGRY,남자친구가 연락을 잘 안 해서 미치겠어. 자주까지는 아니더라도 몇 시간에 한 번쯤은 해줬으면 좋겠는데 짜증 나. 남자친구한테 얘기해 볼 거야.,Pro_05104,Pro_05104_00014,E13,S04_D02,ANGRY,False,missing-fatigue-keyword
train-021911,train,청년,남성,대인관계,해당없음,상처,질투하는,ANGRY,학교에 공부도 잘하고 후배들한테 인기가 좋은 선배가 있는데 너무 부럽고 질투 나. 오늘 학교에서 수업을 듣는데 나랑 그 선배랑 너무 비교가 되더라고. 세상은 너무 불공평해. 그 선배를 만나서 어떻게 하면 그 선배처럼 될 수 있는지 조언을 얻어야겠어.,Pro_03572,Pro_03572_00024,E41,S04_D02,ANGRY,False,missing-fatigue-keyword
train-019784,train,중년,남성,"재정,은퇴,노후준비",해당없음,기쁨,신이 난,HAPPY,은퇴 후에 어떤 직업에 도전할지 고민하는 일이 너무 설레고 신이 나. 더 좋은 직업을 찾아서 내가 도전할 수 있다고 생각하니 설레는 것 같아. 많은 사람들을 만나면서 이야기 해보면 알 수 있을 것 같아.,Pro_07199,Pro_07199_00009,E68,S08_D02,HAPPY,False,missing-fatigue-keyword
train-013254,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,자격증 시험을 보는 날에 늦잠을 잤는데 친구가 오토바이로 데려다줘서 늦지 않았어. 응. 친구에게 정말 고마워. 밥 한 끼 사줄 생각이야.,Pro_05158,Pro_05158_00030,E67,S04_D02,CALM,False,missing-fatigue-keyword
train-014184,train,노년,여성,"건강,죽음",만성질환 유,기쁨,편안한,CALM,나이가 많이 먹다 보니 병원을 자주 가는데 갈 때마다 며느리가 항상 데려다 주니 편하고 고마워. 며느리가 나에게 잘해주는 만큼 나도 며느리에게 잘해주고 싶어. 나도 며느리에게 감사표시를 하고 더 잘해주어야겠어.,Pro_12174,Pro_12174_00002,E63,S11_D01,CALM,False,missing-fatigue-keyword
train-012096,train,청년,여성,대인관계,해당없음,기쁨,안도,CALM,걱정하던 일이 있었는데 잘 풀려서 다행이야. 친구가 갑자기 말이 없어져서 내가 잘못했나 걱정했는데 그게 아니라 집에 무슨 일이 생겼대. 응. 마음이 좀 놓이네.,Pro_05158,Pro_05158_00002,E67,S04_D02,CALM,False,missing-fatigue-keyword
train-026518,train,청년,여성,"연애,결혼,출산",해당없음,불안,초조한,ANXIOUS,남자친구에게 결혼하자고 말했어. 친구들은 다 결혼하는데 혼자만 남게 될까 봐 조급한 마음이 들어. 놀란 눈치지만 좋아하는 것 같았어. 꽃다발을 주며 평생 함께하자고 했어.,Pro_05250,Pro_05250_00012,E39,S05_D02,ANXIOUS,False,missing-fatigue-keyword
