sample_id,split,age_group,gender,situation_keyword,physical_disease,emotion_major,emotion_minor,service_label,text,persona_id,talk_id,emotion_code,situation_code,tired_seed_candidate,tired_seed_candidate_reason,tired_seed_manual_keep,tired_seed_manual_note,service_label_original,tired_seed_version,tired_seed_applied
train-032731,train,청년,여성,"진로,취업,직장",해당없음,기쁨,안도,CALM,이번 정리해고에서 살아남았어! 다행이야. 우리 부서가 없어지면서 마음을 많이 졸였는데 나는 타부서로 이동해서 남게 되었어.,Pro_05398,Pro_05398_00026,E67,S06_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-032029,train,노년,여성,"건강,죽음",만성질환 무,기쁨,안도,CALM,오늘 건강 검진 결과가 나왔는데 안도했어. 자주 어지러워서 저혈압인 줄 알았는데 멀쩡하더라. 꾸준히 할 수 있는 운동을 시작해야겠어.,Pro_12238,Pro_12238_00007,E67,S11_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-029674,train,중년,여성,"직장, 업무 스트레스",해당없음,슬픔,환멸을 느끼는,ANGRY,매일 야근하는 것도 이젠 지긋지긋해. 내가 돈 벌어오는 기계도 아니고. 자식들은 집에 들어가도 아는 체 한 번 안하고. 그냥 다 때려치고 싶어.,Pro_08960,Pro_08960_00003,E29,S10_D02,False,missing-anchor-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-051472,train,중년,여성,건강,해당없음,상처,고립된,TIRED,요새 허리가 좀 아픈 거 같아서 병원에 가니 디스크라고 해서 기력이 없어. 잠깐 무리했나 싶은 건데 완치되기가 어렵다고 하더라고. 남편에게 도움을 좀 요청하고 물리치료도 꾸준히 받아야겠어.,Pro_08854,Pro_08854_00018,E43,S09_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-021200,train,청년,여성,"진로,취업,직장",해당없음,분노,툴툴대는,TIRED,벌써 야근만 칠 일째야. 너무 피곤해. 다들 자기 업무 처리하느라 바빠. 다 같이 야근하는 입장이라 도와달라고 못해. 말씀 드렸다가 잘리면 어떡해? 두려운데.,Pro_05342,Pro_05342_00013,E11,S06_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,ANGRY,physical_fatigue_seed_v1,True
train-050999,train,노년,남성,재정,만성질환 무,슬픔,마비된,TIRED,건설현장에서 일하다가 허리를 다쳐서 일을 못해. 아들이 곧 결혼인데 돈이 없어 큰일이야. 잔업과 야근 수당도 다 날라간 판이라 막막해. 돈이 나올 구멍이 없어 너무 힘들어. 재택 아르바이트나 몸에 무리가 가지 않는 단기 아르바이트를 찾아봐야겠어.,Pro_10876,Pro_10876_00001,E25,S13_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-043203,train,노년,여성,"건강,죽음",만성질환 유,상처,억울한,ANGRY,교통사고로 남편은 죽고 나는 다리에 장애가 생겼어. 남편 따라 죽고 싶은 심정이야. 이런 상황이 너무 허탈하고 날 위로하는 사람들에게 부정적인 감정만 생겨. 장애를 받아들이고 사람들의 위로도 진심으로 받아들여야겠어.,Pro_12158,Pro_12158_00003,E47,S11_D01,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-028949,train,청년,남성,"진로,취업,직장",해당없음,불안,취약한,ANXIOUS,직장에서 해고당할 것 같아. 거의 매일 내 실수 때문에 직장에 문제가 생기거든. 일을 더 효율적이고 정확하게 할 수 있게 스스로 공부를 해야겠어.,Pro_03804,Pro_03804_00037,E33,S06_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-008808,train,청년,여성,"연애,결혼,출산",해당없음,상처,질투하는,ANGRY,오늘 내 남자친구의 전 여자친구를 만났어. 이미 끝난 사이라는 건 알지만 그래도 질투가 나더라고. 그래도 현재 여자친구는 나니까 괜찮아. 과거는 잊어버려야지.,Pro_05252,Pro_05252_00023,E41,S05_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-002413,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,기쁨,HAPPY,나 어제 남자친구한테 프러포즈 받았어. 말로 표현할 수 없을 정도로 기뻐. 내년 봄에 결혼식을 할 예정이라서 이제부터 준비하려고 해.,Pro_05271,Pro_05271_00015,E60,S05_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-022101,train,청년,남성,"연애,결혼,출산",해당없음,기쁨,만족스러운,HAPPY,아내가 남들보다 덜 힘들게 아이를 낳아서 다행이야. 첫 출산이다 보니 아내가 산후조리원에 있는 게 좋을지 집으로 가는 게 좋을지 고민이야. 일단 아내 의견이 중요하니까 아내 이야기를 더 들어봐야겠어.,Pro_03715,Pro_03715_00011,E64,S05_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-039607,train,노년,여성,재정,만성질환 유,분노,악의적인,ANGRY,코로나 걸리고 소일거리로 하던 일도 못 하니 뭐 벌어 먹고살아야 할지 모르겠어. 응. 하루 벌어 하루 먹고 살던 사람인데 어떻게 살아야 할지 막막하네. 나이도 먹었고 그냥 죽고 싶어. 응. 내 주위에 날 도울 사람 한 명도 없고 코로나로 한동안 앓아누워 있고 죽지 못해 사는 거지.,Pro_12366,Pro_12366_00028,E15,S13_D01,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-003036,train,청년,여성,"진로,취업,직장",해당없음,분노,툴툴대는,ANGRY,올해 연봉이 또 동결이야. 시장물가가 상승하는데 월급이 그대로라면 어떻게 지내란 뜻인지 모르겠어.,Pro_05342,Pro_05342_00028,E11,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-033393,train,노년,남성,대인관계,만성질환 유,기쁨,신뢰하는,CALM,나이를 먹어가니까 아내보다도 더 필요한게 친구인가 보네. 마누라는 이리저리 타박도 하고 꺼려질게 있지만 친구는 그런게 없지.,Pro_09773,Pro_09773_00005,E62,S04_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-021428,train,청소년,여성,가족관계,해당없음,슬픔,눈물이 나는,SAD,아빠랑 엄마가 서로를 미워하는 게 슬퍼서 눈물이 나. 요즘 들어 부모님이 자주 싸우는 거 같아. 엄마와 아빠가 서로를 미워하기 않기를 바라는 내 마음을 전하고 진지한 대화를 시도해볼 거야.,Pro_01638,Pro_01638_00017,E27,S01_D02,False,missing-include-pattern,False,,SAD,physical_fatigue_seed_v1,False
train-034305,train,청소년,남성,학업 및 진로,해당없음,분노,툴툴대는,ANGRY,선생님께 내가 하고 싶은 일을 말하면 그 직업은 돈을 많이 벌 수 없다고 해. 돈은 많이 벌지 못하지만 내가 하고 싶은 일이라 행복할 것 같은데. 선생님께 삶의 목표가 돈이 아닌 하고 싶은 일을 하면서 행복하게 사는 거라고 말하려고 해.,Pro_00182,Pro_00182_00016,E11,S02_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-037149,train,청소년,남성,가족관계,해당없음,기쁨,편안한,CALM,정말 스트레스를 많이 받을 때 제일 도움이 많이 되는건 부모님인 것 같아. 내가 수능이 코앞으로 다가와서 스트레스를 받아하니깐 부모님이 맛있는 음식과 간식을 해주셨어.,Pro_00114,Pro_00114_00007,E63,S01_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-006789,train,중년,남성,"직장, 업무 스트레스",해당없음,기쁨,감사하는,HAPPY,입찰에서 큰 건을 따냈어. 고생해준 직원들한테 정말 고마워서 오늘은 회식하려 해. 밤늦게까지 불평 없이 열심히 일했지. 오늘은 회식에서 직원들에게 수고했다고 말할 거야.,Pro_07432,Pro_07432_00008,E61,S10_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-027095,train,중년,남성,건강,해당없음,분노,분노,ANGRY,몸이 아파서 며칠 동안 일을 못했어. 너무 아파서 병원을 가볼지 말지 고민이야. 병원을 가면 돈이 많이 들 텐데. 하루 더 버텨보다가 안 되면 가야겠어.,Pro_07261,Pro_07261_00018,E10,S09_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-011997,train,청년,남성,대인관계,해당없음,기쁨,안도,CALM,결혼식에 아무도 안 올까 봐 걱정했는데 생각보다 많이 와주셔서 잘 끝났어. 맞아. 요새 같은 때 와주신 것만도 정말 감사하더라고. 응. 답례품과 함께 편지를 드리려고.,Pro_03598,Pro_03598_00001,E67,S04_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-023104,train,중년,남성,"직장, 업무 스트레스",해당없음,슬픔,눈물이 나는,TIRED,비상근무로 벌써 한 달째 야근을 하고 있어. 너무 힘들고 서러워서 눈물이 날 정도야. 매일 늦게 퇴근하다 보니까 사랑하는 딸과 함께 저녁시간을 보낼 수 없어. 너무 속상해. 상사에게 양해를 구해서 휴가를 쓸 수 있으면 좋겠어.,Pro_07398,Pro_07398_00006,E27,S10_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
train-023132,train,중년,남성,"직장, 업무 스트레스",해당없음,불안,스트레스 받는,ANXIOUS,상사들 기대에 못 미치는 나 자신을 팀원들에게 드러내기가 어려워. 혼자 스트레스받고 괴로워. 일단 기대에 부합하는 사람이 될 방법을 찾아서 실행해야겠어.,Pro_07403,Pro_07403_00012,E32,S10_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-003523,train,청년,여성,"연애,결혼,출산",해당없음,기쁨,감사하는,HAPPY,정말 신비롭고 놀라운 일이야. 나와 똑 닮은 딸을 출산했어. 임신 때 아기가 작다고 해서 걱정했는데 감사하게도 건강하고 이쁘게 태어나 주었어. 맞아. 책임감도 느껴지지만 한편으론 세상을 다 얻은 듯 든든하기도 해.,Pro_05272,Pro_05272_00047,E61,S05_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-037631,train,청소년,여성,학업 및 진로,해당없음,기쁨,감사하는,HAPPY,금일 진로 상담 선생님과 상담하고 왔어. 진로 걱정을 털어놓았는데 많은 조언을 해 주셔서 감사했어.,Pro_01792,Pro_01792_00003,E61,S02_D02,False,missing-include-pattern,False,,HAPPY,physical_fatigue_seed_v1,False
train-008613,train,청년,여성,대인관계,해당없음,분노,노여워하는,ANGRY,매일 같이 다니던 친구가 뒤에서 내 흉을 봤어. 너무 화가 나. 처음에 들었을 때는 전해준 사람이 오해한 줄 알았는데 카카오톡 내용을 보니 소름 돋더라. 걔한테 직접 가서 따져 물을래. 너무 화나.,Pro_05109,Pro_05109_00024,E18,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-012846,train,청소년,남성,학업 및 진로,해당없음,기쁨,신뢰하는,CALM,내가 유일하게 신뢰하는 것은 나의 두뇌야. 내가 유일하게 신뢰하는 거야. 남들보다 더 많이 생각을 하고 움직이니 실수가 적어.,Pro_00233,Pro_00233_00017,E62,S02_D02,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-025355,train,노년,여성,대인관계,만성질환 유,기쁨,편안한,CALM,투병생활을 오래 하다가 집으로 돌아오니 마음이 편안하군. 일상의 소중함을 많이 느껴. 일상을 잃어버린 환자들을 위로하고 싶어. 나는 바이올린을 잘 켜니 병원에 재능 기부를 할 수 있나 문의해야겠어.,Pro_11334,Pro_11334_00012,E63,S04_D01,False,missing-include-pattern,False,,CALM,physical_fatigue_seed_v1,False
train-039177,train,노년,남성,대인관계,만성질환 무,분노,방어적인,ANGRY,내가 왜 이렇게 불행만 가지고 사는지 알아? 나 남들처럼 많이 배우지도 못해서 직업이라고는 막노동을 전전하고 살아가니 이제 나이가 들어 힘든 일도 어렵다. 한평생 공사장 일만 했는데 나한테 어떤 직업이 생기겠나?,Pro_09785,Pro_09785_00013,E14,S04_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-019319,train,청년,남성,"연애,결혼,출산",해당없음,상처,억울한,ANGRY,난 정말 이해할 수가 없어. 난데없이 여자 친구가 찾아와서 나한테 욕해. 자기 친구가 어제 클럽에서 날 봤다는데 난 어제 집에만 있었어. 정말 억울해. 어제 친구랑 집에 있다는 내용의 메시지를 보낸 적이 있으니까 그걸 보여줘야겠다.,Pro_03698,Pro_03698_00008,E47,S05_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-009556,train,노년,남성,대인관계,만성질환 무,불안,조심스러운,ANXIOUS,나이가 드니 새로운 사람을 만나기가 두렵고 조심스러워. 어떤 생각을 하는지 모르겠고 피곤한 거 같아. 나이가 들수록 정말 마음 맞는 친구가 필요한 거 같아.,Pro_09809,Pro_09809_00006,E38,S04_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-032002,train,노년,남성,대인관계,만성질환 유,상처,억울한,ANGRY,내가 도둑으로 몰려서 억울해. 물건을 훔치지도 않았는데 말야. 내 결백을 알려야겠어.,Pro_09758,Pro_09758_00009,E47,S04_D01,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-010932,train,중년,여성,"재정,은퇴,노후준비",해당없음,불안,조심스러운,ANXIOUS,남편이 집에서 논 지도 오래돼서 나라도 뭘 해야 할 텐데 너무 머리가 아프네. 내가 음식 솜씨가 좀 있고 요즘 코로나도 유행이고 해서 배달 전문 반찬 가게를 해 보려고. 나도 배울 만큼 배운 사람인데 반찬 가게를 한다는 게 남의 눈에 어떻게 보일지 그게 제일 걱정이야.,Pro_08729,Pro_08729_00004,E38,S08_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-045033,train,청년,여성,"진로,취업,직장",해당없음,분노,툴툴대는,ANGRY,어려서부터 비만이었어. 가뜩이나 좁은 취업 시장에서 나 같은 애는 더욱 안 뽑겠지? 매번 다이어트를 시도해도 실패하는 나 자신을 보면 한심해. 이런 내가 취직은 어떻게 하겠어. 이번 연도에도 취직을 못 하면 영영 기회는 없을 거야. 이번에는 꼭 살을 뺄 거야.,Pro_05342,Pro_05342_00024,E11,S06_D02,False,missing-include-pattern,False,,ANGRY,physical_fatigue_seed_v1,False
train-042601,train,청소년,남성,가족관계,해당없음,불안,불안,ANXIOUS,요즘 들어 부쩍 여자친구와 다투는 일이 많아졌어. 나와 지내는 게 힘들다는데 어떡하지? 이러다가 여자친구가 완전히 떠나버릴까 봐 걱정이야. 정말 헤어지고 싶지 않은데 말이야. 여자친구의 말대로 일정 시간 거리를 두는 것도 좋을 것 같아. 당분간 실천을 잘해야겠지.,Pro_00081,Pro_00081_00038,E30,S01_D02,False,missing-include-pattern,False,,ANXIOUS,physical_fatigue_seed_v1,False
train-032362,train,중년,여성,"대인관계(부부, 자녀)",해당없음,상처,희생된,TIRED,내가 이십년 넘게 주부로 살면서 남편 애들에게는 제일 좋은 것 먹이고 제일 좋은 것 입히고 살았는데 막상 나는 남은 음식이나 먹고 새 옷을 산 지도 오래야. 요즘 체력이 떨어져서 요가라도 좀 배워보고 싶은데 그 돈이면 애들 쇠고기라도 더 먹인다는 생각이 들어서 엄두가 안 나네. 큰돈이 드는 것도 아니니 일단 얘기를 해볼까?,Pro_08617,Pro_08617_00022,E46,S07_D02,True,strict-physical-fatigue-candidate,True,manual-keep-physical-fatigue-seed,SAD,physical_fatigue_seed_v1,True
