sample_id,candidate_bucket,service_label,approved_label,emotion_major,emotion_minor,situation_keyword,review_note,text
train-036939,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학업 및 진로,,요새 너무 공부가 안돼서 환장하겠어. 어떻게 하면 공부를 잘할 수 있을까? 그래 스스로 알아서 할께.
train-036944,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,고뇌가 있는데 어떻게 해야 할 지 모르겠어. 가족들한테 털어놓자니 말이 안 통해서 얘기하기 싫어.
train-037011,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학업 및 진로,,반드시 돈이 많은 직업을 얻어야 할까? 나는 사람을 행복하게 하는 일을 하고 싶어. 부모님이 반대해도 말야.
train-037049,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,가족들이 나보고 성격 이상하다고 하는데 내가 보기엔 본인들이 더 이상해. 왜 내가 이상하대? 난 정말 정상인데? 난 내가 옳다고 믿을거야.
train-037086,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,우리 부모님은 나에 대해서 전혀 몰라. 일 하느라 날 신경도 안쓰거든. 그냥 이대로 절대 참견 안하면 괜찮겠다. 누가 나한테 이래라저래라 하는것보다는 월등히 낫지.
train-037242,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,엄마가 계속 내 방에 들어오시는것 같아. 엄마가 내게 관심을 안 써 주셨으면 좋겠어. 어머니랑 조만간 이야기를 나눠봐야겠다.
train-037246,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학업 및 진로,,내가 공부 못하는건 자신 탓이 아니야. 다른 사람들은 모두 학원 다니는데 난 집에서 보내주지도 않는다고. 혼내면 엄마한테 정말 뭐라고 할거야.
train-037298,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,친 할머니가 계속 어머니한테 집에 오라고 하셔. 엄마가 무척 지칠 것 같아. 내가 못 가게 해야겠어.
train-037395,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학교폭력/따돌림,,내 친한친구가 다른 친구들에게 괴롭힘 당하는걸 목격했는데도 멈추질 못했어. 괜히 내가 상관 하다가 나도 졸지에 왕따를 당할것 같았거든.
train-037407,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,식구를 신뢰하기에는 내가 너무 힘들어. 먼저 내 자신을 믿어야지.
train-037482,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학업 및 진로,,나는 나의 성적을 누가 아는 게 싫어. 그걸 알면 사람들이 흥미를 가져. 누가 내 일에 관여 하는 게 나는 싫어.
train-037577,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학교폭력/따돌림,,우리반 아이들이 요새 계속 나를 따돌림 해서 학교에 가기 싫어. 부모님과 의논해 보려고 해.
train-037671,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학교폭력/따돌림,,나 요새 학교에서 따돌림 당하는가 봐. 맞아 하루하루가 지옥 같아. 내가 잘해 갈수있을까?
train-037697,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학업 및 진로,,어떤 대학을 지원할지 고민중이야. 아무래도 이공계에 지원해야 훗날에 취업이 잘되겠지? 아무래도 취업이 먼저인거 같으니 안정적인 진로를 찾아야겠어.
train-037776,ANGRY_TO_SAD,ANGRY,,분노,방어적인,학교폭력/따돌림,,따돌림을 주도하는 애들이랑 말도 하고 싶지 않아. 그런 생각없는 애들이랑은 거리를 두고 싶어.
train-037894,ANGRY_TO_SAD,ANGRY,,분노,방어적인,가족관계,,아버지가 나와 정치 성향이 달라. 아버지와는 정치 대화하지 않을 거야. 대화를 나눈건 아니고 그냥 내 정치견해에 자꾸 반대를 하셔.
train-037963,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,다른 집 애들은 부모님 용돈도 다 준다는데. 우리 애들은 자기들 먹고 살기에 바쁘다네. 퇴직해서 경제적으로 어려운데 자식들이 나 몰라라 하잖아. 지난날이 후회가 된다. 뼈 빠지게 일해서 키워줬더니 다 소용없어. 다른 집과 비교하면 부끄러워.
train-037996,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,회사 사정이 어려워져서 올 해 말에 퇴직하게 되었어. 내 동년배들은 아직 더 일하고 있는데 나만 실력이 없어서 일찍 그만둔 것 같아. 자식들에게 손 벌리는 것도 부담이고 내 살길을 찾아봐야지.
train-038064,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,아래층 아주머니한테 경제적으로 열등감을 느껴. 몸이 아파 일을 그만두고는 경제적으로 너무 차이가 나. 그래. 빨리 나아서 경제 활동을 하고 싶어.
train-038101,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,사랑은 내리사랑이라는 말이 맞나봐. 나만 자식에게 애틋한가 봐. 자녀들은 내가 친근하지 않게 느끼는 것 같아. 돈 많은 집은 효도 경쟁하느라 바쁘다던데 난 그런 아버지와는 거리가 멀지. 비교가 되어 열등감이 생겨.
train-038174,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,옆집 학생과 잠깐 이야기를 나눴어. 곧 졸업인데 친구 중 자기만 취업이 안 되어 초조한가 봐. 자기만 부모님께 용돈을 받으니 열등감이 생겼다 하더라고. 열심히 공부했으니 곧 좋은 자리에 취업할 거라 격려해줬어.
train-038190,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,요즘은 내가 매우 열등감을 느껴. 얼마전에 사고로 장애가 생겼어. 내 실수로 일어난 일이라 탓할 곳도 없고 직장도 잃었어. 몸도 마음도 약해지고 경제력도 상실되니 의욕도 없고 열등감만 커지는 것 같아.
train-038214,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,어제도 날씨가 좋아서 밖에 나갔는데 말상대가 없어 혼자 막걸리만 한 잔 하고 돌아왔어. 이 나이 먹으면 말할 사람이 없어지지. 친하게 지내던 사람들이 다 죽어 없거나 이제 같이 지내기엔 너무 잘난 사람이 많거나 해.
train-038231,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,대학교 동창회에 다녀왔어. 많이 만났지. 똑같이 공부했는데 다들 잘 나가더라고. 그런데 나는 전업주부라 할 줄 아는 게 살림밖에 없어서 열등감이 느껴지더라고.
train-038312,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,인생을 살면서 중요한 게 부부간의 유대가 아닌가 생각이 들어. 그런데 바쁘다는 이유로 관심이 부족했지. 돈만 벌어 책임만 지면 된다고 생각했는데 그릇된 일이었어. 다른 집은 그렇게 잘지내는데. 돈을 아무리 벌어다줘도 그게 중요한 게 아녔던거지.
train-038327,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,고만고만 하던 친구들도 점점 나이 먹어가니 소식들이 뜸해지네. 스마트폰 단톡방에 안 들어오는 친구들이 하나둘씩 늘어나고 있지. 수준이 맞는다고 생각하는 친구들끼리는 따로 연락하는 것 같아서 그간의 유대감이란 게 상실되는 느낌일세.
train-038340,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,나이 들면서 가장 서글픈 일이 무엇인지 자네는 아는가? 젊은이들과 대화할수 있는 기회가 점점 줄어든다는 것이네. 그런데 이제 그러기가 너무 힘드니 많이 서글퍼.
train-038377,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,내가 원래부터 가진 것도 없고 배운 것도 없어. 나도 살아보겠다고 이것저것 안 해본 게 없긴 한데 그것들이 다 잘 안됐어. 그러다 보니 자식들에게 해준 게 변변치 못해서 아내를 맡기는 것도 눈치가 보여.
train-038383,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,오늘 모임에 갔는데 학교 얘기를 하는데 나는 대화에 끼지도 못하고 창피해서 죽는줄 알았어. 모임 사람들중에 나만 고졸이거든. 대화도 잘 안 통하고 무시하는거 같기도 하고 열등감만 느끼고 왔어. 그 모임은 이질감이 느껴져서 못나가겠어. 진작 공부 안 한게 후회돼.
train-038396,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,뭔가 잘못되면 나 자신을 비난하네. 남을 욕하기 전에 내가 잘못한 것 같아서 그런가 생각하네. 맞아. 보통은 내 잘못이 맞으니까 말이야.
train-038401,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,젊어서 죽으면 정말 안타까운 일이네. 내 조카가 갑자기 세상을 떠났어. 나보다 훨씬 어린 아이인데 말야. 나이 들어 죽는 거야 이치지만 그건 아니라 생각하네.
train-038419,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,자기에 열등감을 느낄 때가 많네. 이 나이에 이혼했네. 다른 친구들은 화목하게 잘 사는데 말이야. 아직도 화목하게 잘 지내는 친구들을 보면 열등감이 느껴져.
train-038425,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,노년에 이혼당할까 봐 두렵네. 예전에 속상한 일을 많이 했지. 사회적으로 지위가 있는 아내에게 열등감을 느끼고 화를 낸 적이 있어.
train-038489,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,회사 사정이 어려워져서 올해 말에 퇴직하게 되었어. 내 동년배들은 아직 더 일하고 있는데 나만 실력이 없어서 일찍 그만둔 것 같아. 자식들에게 손 벌리는 것도 부담이고 내 살길을 찾아봐야지.
train-038548,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,요즘 나 자신이 너무 미워졌어. 늙어서 퇴직하니까 자녀들도 무시해. 나 자신이 너무 능력이 없어서 열등감이 생겼어.
train-038703,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,직장에서 회식하는데 우리 고졸 세 명만 쏙 빼고 했어. 속상해! 창피하고 나 자신이 원망스러웠어. 과거에 노력을 더 해야 했는데 후회스러워. 직장을 계속 다녀야 할지 고민이야. 같이 어울릴 자신이 없어.
train-038744,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,회사 경영이 힘드니 성과가 좋지 않은 사람들 인원 감축을 할 모양이야. 눈치를 보아하니 그 대상에 아무래도 내가 포함된 것 같아. 어쩌지? 내가 몸도 안 좋은데 직업마저 잃고 소득이 없으면 쓸모없게 느껴질 것 같아 속상해. 결정이 나지 않았는데도 비관 되는 마음이 들어.
train-038778,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,오랜만에 대학 동기 모임에 다녀왔어. 다들 잘 지내니 반가우면서도 내 상황이 별로 안 좋으니 열등감이 생겼지 뭐야. 나는 코로나 때문에 몇 달째 휴직상태인데 사업하는 친구들은 여전히 승승장구하고 있더라. 나도 빨리 근무 시작하면 좋겠어.
train-038779,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,너무나 괴롭네. 내 얘기 좀 들어주겠나? 얼마 전 동생을 앞세웠다네. 그렇게 어린데도 형처럼 의젓하고 본보기가 되어 이끌어주어 나 자신을 아주 부끄럽고 못나게 느끼도록 만들었던 동생이었는데 가고 나서도 날 괴롭히네. 좀 더 어른스럽게 형으로서의 위치를 지켰어야 했는데 내가 너무나도 못나서 그러네. 아주 괴롭네.
train-038949,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,코로나가 우리의 일상을 많이 바꾸어 놓았어. 지인의 아들이 직장을 잃고 부모님 댁에 얹혀살게 된 모양이야. 어쩔 수 없긴 하지만 많이 속상해하는 모습이 안타까워.
train-039017,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,고교 동창이 속이 상한 모양이야. 또 부부싸움을 한 모양이야. 퇴직하고 집에 있는 남편이 이제 자신이 쓸모없는 사람이라는 말을 자주 하나 봐. 생활이 무료하지 않게 취미를 가지라고 해도 듣지 않는다고 해.
train-039070,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,오늘은 많이 힘든 날이야. 친척 중에 한 분이 세상을 떠나셨거든. 그래도 쉬지도 못하고 일을 해야해. 내 삶도 많이 힘드네.
train-039090,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,고교 동창이 자기 마음을 털어놓고 내게 화해를 청하네. 심하게 다툰 일은 없지만 늘 내가 하는 일에 삐쭉거리며 트집을 많이 잡았어. 내가 좋은 대학 나와 일하는 것에 열등감이 있었다고 말하더라. 자기가 옹졸했다며 사과를 청해 받아들였어.
train-039106,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,친척이 사고가 나서 죽었어. 오토바이 사고인데 나도 겁이 나. 응. 돈이 없어서 차를 살 형편이 안돼.
train-039117,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,사는 게 너무 힘들어. 와이프가 몸이 안 좋은데 자식들은 나 몰라라 하고 있어. 그래서 나혼자 와이프를 돌보고 있어.
train-039125,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,내가 돈만 더 벌었어도 그런 일은 안 일어났을 텐데. 내가 돈이 없어서 수술을 제때 못 받았어. 돈 하나로 사람의 생명을 살릴수 없다니 말도 안돼.
train-039148,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,사회적기업이 하는 빵집에 가서 빵을 사 왔어. 빵이 맛있네. 그곳에서 일하는 장애우들의 얼굴이 밝아서 좋았어. 좋은 일을 하는 기업이니까 앞으로도 거기 가서 빵을 살 거야. 장애우 채용을 꺼려서 능력 있는 장애우들이 일자리를 찾지 못해 비관하는데 여기는 일자리를 제공하니 얼마나 좋아.
train-039177,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,내가 왜 이렇게 불행만 가지고 사는지 알아? 나 남들처럼 많이 배우지도 못해서 직업이라고는 막노동을 전전하고 살아가니 이제 나이가 들어 힘든 일도 어렵다. 한평생 공사장 일만 했는데 나한테 어떤 직업이 생기겠나?
train-039261,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,아내가 얼마 전에 세상을 떠났어. 좋은 건 다 해주고 싶었는데 코로나 때문에 사람도 많이 오지 않더라고. 다른 사람들은 많이들 오던데 아내한테 그렇게 못해주지 못한 게 미안해.
train-039266,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,나 요즘 기분이 계속 우울해. 그냥 퇴직하고 나니 우리 애들이 날 무시하는 것 같은 기분이 들어. 특별히 그런 행동은 없지만 그냥 내가 갑자기 하던 직장일이 없으니깐 무료했나봐. 무슨 취미생활이라도 할까봐.
train-039456,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,요즈음 내가 많이 못 배운 것이 후회돼. 나의 주변 사람들은 높은 교육을 받은 사람들이 많아서 불편해. 전문적인 지식에 대한 대화에 막힘이 있어서 소외되는 기분이야.
train-039553,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,신체에 부자연스러움이 주위 사람들과 교류를 하는데 상당히 제약되어서 힘들어. 내가 미안하고 마음이 힘들어. 그래서 다른 사람들과 잘 어울리지도 못하겠고 나 자신에게 열등감도 느껴.
train-039614,ANGRY_TO_SAD,ANGRY,,분노,방어적인,"건강,죽음",,요즘 젊은 세대들은 사회 생활하랴 자녀들 양육하랴 아주 바쁘게 살아가고 있지 않은가? 그 와중에 부모의 병환으로 봉양을 해야 할 일이 생기면 아주 난처한 모양이야. 그러기에 자녀들 힘들지 않게 하려면 노부부 간에 서로 돌보며 살아가는 것이 맞는 것 같네.
train-039616,ANGRY_TO_SAD,ANGRY,,분노,방어적인,재정,,늙어서 경제력을 상실하니 정말 화가나. 내가 너무 능력이 부족해서 돈이 없는 거야. 어떻게 해야 할지 모르겠어. 글쎄 친구들에게 말하기 어려워.
train-039741,ANGRY_TO_SAD,ANGRY,,분노,방어적인,대인관계,,요즘은 친구들과 모임을 하지 못해 아쉬움이 많아. 얼굴 보며 떠들고 싶지만 만날 때마다 열등감 느껴져서 피하게 된다.어쩔 수 없지. 자식들이 어떻게 자랐고 자기한테 얼마나 잘해주는지 자랑아닌 자랑을 하니까. 나는 부럽고 열등감느끼지.
